ind,"('GE', 'has_price')","('GE', 'has_nearby_price')","('Weg', 'has_price')","('Weg', 'has_nearby_price')"
21346,False,False,False,False
21353,False,False,False,False
21357,False,False,True,False
21362,False,False,False,False
21376,False,False,False,False
21379,False,False,False,False
21380,True,False,True,False
21386,False,False,False,False
21395,False,False,False,False
21396,True,False,True,False
21401,False,False,False,False
21402,False,False,False,False
21410,True,False,True,False
21429,False,False,False,False
21436,True,False,True,False
21441,False,False,False,False
21442,False,False,False,False
21443,False,True,True,True
21448,True,False,True,False
21451,False,False,False,False
21456,False,False,False,False
21464,False,False,False,False
21468,True,True,True,True
21473,False,False,False,False
21478,False,False,True,False
21485,False,False,False,False
21487,False,False,False,False
21488,False,False,False,False
21497,False,False,False,False
21508,False,False,False,False
21518,False,False,False,False
21525,False,False,False,False
21526,False,False,False,False
21529,False,False,False,False
21534,False,False,True,False
21536,True,False,True,True
21542,False,False,False,False
21543,False,False,True,False
21547,False,False,False,False
21550,False,False,False,False
21551,False,False,False,False
21552,False,False,False,False
21557,False,False,False,False
21564,False,False,False,False
21565,False,False,False,False
21566,False,False,False,False
21572,False,False,False,False
21579,False,False,False,False
21580,False,False,False,False
21582,False,False,True,False
21591,False,False,False,False
21595,False,False,False,False
21599,True,False,True,False
21601,False,True,False,True
21615,False,False,False,False
21627,False,False,False,False
21640,False,False,False,False
21658,False,False,False,False
21659,False,False,False,False
21666,False,False,False,False
21667,True,True,True,True
21669,False,False,False,False
21681,False,False,False,False
21682,True,False,True,False
21683,False,False,False,False
21689,False,False,False,False
21692,False,False,False,False
21694,False,False,False,False
21709,False,False,True,False
21712,False,False,False,False
21714,False,False,False,False
21721,False,True,True,True
21724,False,False,False,False
21742,False,False,False,False
21745,False,False,False,False
21748,True,False,True,True
21763,False,False,False,False
21770,False,False,True,False
21772,False,False,False,False
21773,False,False,False,False
21777,False,False,False,False
21778,False,False,False,False
21794,False,False,False,False
21797,False,False,False,False
21804,False,False,False,False
21807,True,True,True,True
21810,False,False,False,False
21811,False,False,False,False
21812,False,False,False,False
21816,False,False,False,False
21827,False,False,False,False
21829,False,False,False,False
21833,False,False,False,False
21842,False,False,False,False
21846,False,False,False,False
21849,False,False,False,False
21860,False,False,False,False
21862,False,False,False,False
21870,False,False,False,False
21877,False,False,False,False
21880,False,True,False,True
21881,False,False,False,False
21882,False,True,False,True
21889,False,False,False,False
21894,False,False,False,False
21897,False,False,False,False
21900,False,False,False,False
21906,False,False,False,False
21907,False,False,False,False
21912,False,False,False,False
21918,False,False,False,False
21919,False,False,False,False
21928,False,False,False,False
21930,False,False,False,False
21938,False,False,False,False
21941,False,False,False,False
21946,False,False,False,False
21948,True,False,True,True
21951,False,False,False,False
21954,False,False,False,False
21956,False,False,False,False
21957,False,False,False,False
21960,False,False,False,False
21963,False,False,True,False
21967,True,False,True,False
21971,False,False,False,False
21980,False,False,False,False
21984,False,False,False,False
21995,False,False,False,False
22007,False,False,True,False
22014,False,False,False,False
22020,False,False,False,False
22026,False,False,False,False
22030,False,False,False,False
22032,False,False,False,False
22037,False,False,False,False
22038,True,False,True,False
22043,False,False,False,False
22045,False,False,False,False
22046,False,False,False,False
22047,False,False,False,False
22050,True,False,True,False
22057,False,False,False,False
22062,False,False,False,False
22067,False,False,False,False
22068,False,False,False,False
22069,False,False,False,False
22073,False,False,False,False
22076,False,False,False,False
22088,False,False,False,False
22109,False,False,False,False
22111,False,False,False,False
22122,True,True,True,True
22129,False,False,False,False
22137,True,False,True,False
22142,False,False,False,False
22163,False,False,True,False
22164,False,False,False,False
22177,False,False,False,False
22180,False,False,True,True
22181,False,True,False,True
22185,False,False,False,False
22187,False,False,False,False
22188,False,False,False,False
22189,False,False,False,False
22195,False,False,False,False
22196,False,False,False,False
22198,False,False,False,False
22199,False,False,False,False
22202,False,False,False,False
22212,False,False,False,False
22218,False,False,False,False
22225,False,False,False,False
22234,False,False,False,False
22239,False,False,False,False
22241,False,True,False,True
22249,True,True,True,True
22252,True,False,True,False
22255,False,False,False,False
22260,False,False,False,False
22266,False,False,False,False
22267,False,False,False,False
22269,False,False,False,False
22271,False,False,False,False
22274,False,False,False,False
22284,False,False,False,False
22285,False,False,False,False
22291,False,False,False,False
22307,False,False,False,False
22325,False,False,False,False
22326,False,False,False,False
22347,True,False,True,False
22353,False,False,False,False
22365,False,False,False,False
22371,False,False,False,False
22374,False,False,False,False
22381,False,False,False,False
22390,False,False,False,False
22396,False,False,False,False
22409,True,False,True,False
22413,False,False,False,False
22415,False,False,False,False
22419,True,False,True,False
22423,False,False,True,True
22425,False,False,False,False
22429,False,False,False,False
22444,False,False,False,False
22445,False,False,False,False
22447,False,False,False,False
22462,False,False,True,True
22463,False,False,True,False
22464,False,False,False,False
22483,False,False,False,False
22490,False,False,False,False
22491,False,False,False,False
22512,False,False,False,False
22516,False,False,True,True
22534,False,False,False,False
22539,False,False,False,False
22547,False,False,False,False
22555,False,False,False,False
22566,False,False,False,False
22572,False,False,False,False
22578,False,False,False,False
22584,False,False,False,False
22585,False,False,False,False
22593,False,False,False,False
22594,False,True,False,True
22598,False,False,False,False
22606,False,False,False,False
22608,False,False,False,False
22610,False,False,False,False
22614,False,False,True,True
22626,False,False,False,False
22636,False,False,False,False
22662,False,False,False,False
22668,False,False,False,False
22669,True,True,True,True
22670,False,False,False,False
22677,False,False,False,False
22681,False,False,False,False
22685,False,False,False,False
22690,False,False,False,False
22699,False,False,False,False
22706,False,False,False,False
22715,False,False,False,False
22717,False,False,False,False
22718,False,False,False,False
22734,True,True,True,True
22741,False,False,False,False
22744,True,True,True,True
22747,False,False,False,False
22753,False,False,False,False
22759,False,False,False,False
22766,False,False,False,False
22767,False,False,False,False
22769,False,False,False,False
22774,False,False,False,False
22779,False,False,False,False
22786,False,False,False,False
22793,False,False,False,True
22796,False,False,False,False
22797,False,True,False,True
22805,False,False,False,False
22808,False,False,True,True
22814,False,False,False,False
22816,False,True,False,True
22820,False,False,False,False
22824,True,False,True,False
22832,False,False,False,False
22834,False,False,False,False
22839,False,False,False,False
22841,False,False,False,False
22843,False,False,False,False
22846,False,False,False,False
22856,True,True,True,True
22863,False,False,False,False
22867,False,False,False,False
22883,False,False,False,False
22887,False,False,False,False
22890,False,False,False,False
22896,False,False,False,False
22900,False,False,False,False
22904,False,False,False,False
22905,False,False,False,False
22906,False,False,False,False
22919,False,False,True,True
22926,False,False,False,False
22934,False,False,False,False
22939,False,False,False,False
22941,False,False,False,False
22943,True,True,True,True
22944,False,False,False,False
22949,False,False,False,False
22954,False,False,False,False
22962,False,False,False,False
22973,False,False,False,False
22980,True,False,True,False
22982,False,False,False,False
22986,False,False,False,False
23010,False,False,False,False
23027,False,False,False,False
23038,False,False,False,False
23043,False,False,False,False
23046,False,False,True,False
23049,False,False,False,False
23061,True,True,True,True
23067,True,False,True,False
23070,False,False,True,True
23075,False,False,False,False
23077,False,False,False,False
23088,False,False,False,False
23094,False,False,True,True
23101,False,False,False,False
23112,False,False,False,False
23114,False,False,False,False
23119,False,False,False,False
23132,True,False,True,False
23135,False,False,True,False
23139,False,False,False,False
23147,False,False,False,False
23148,False,False,False,False
23149,False,False,False,False
23161,False,False,False,False
23172,False,False,False,False
23179,False,False,False,False
23182,False,False,False,False
23184,True,True,True,True
23196,False,False,False,False
23198,False,False,False,False
23200,False,False,False,False
23202,False,False,False,False
23208,False,False,False,False
23210,False,True,False,True
23217,False,False,False,False
23218,False,False,False,False
23219,False,False,False,False
23223,False,False,False,False
23227,False,False,False,False
23228,False,False,False,False
23234,False,False,False,False
23235,False,False,False,False
23238,False,False,False,False
23239,False,True,False,True
23241,False,False,False,False
23246,False,False,False,False
23251,False,False,False,False
23259,False,False,False,False
23261,False,False,False,False
23263,True,True,True,True
23264,False,False,False,False
23265,False,False,False,False
23267,False,False,False,False
23269,False,False,False,False
23270,False,False,False,False
23272,False,False,False,False
23279,True,False,True,True
23281,False,False,False,False
23292,False,False,False,False
23305,False,False,False,False
23314,False,False,False,False
23323,False,False,False,False
23327,False,False,False,False
23331,True,True,True,True
23333,False,False,False,False
23337,False,False,False,False
23341,False,False,False,False
23348,False,False,False,False
23363,True,True,True,True
23375,False,False,False,False
23385,False,False,False,False
23386,False,False,False,False
23400,False,False,False,False
23401,True,True,True,True
23402,False,False,False,False
23406,False,False,False,False
23419,False,False,False,False
23425,False,False,False,False
23439,False,False,False,False
23442,False,False,False,False
23451,False,False,False,False
23456,False,False,False,False
23464,False,False,False,False
23468,False,False,False,False
23470,False,True,True,True
23474,False,False,False,False
23482,False,False,False,False
23486,False,False,False,False
23490,True,True,True,True
23492,False,False,False,False
23499,False,False,False,False
23501,False,False,False,False
23504,False,False,False,False
23511,True,False,True,False
23512,False,False,False,False
23521,False,False,False,False
23523,False,False,False,False
23533,False,False,False,False
23535,False,False,False,False
23540,False,False,False,False
23549,False,False,False,False
23550,False,False,False,False
23553,False,False,False,False
23555,False,False,False,False
23556,False,False,False,False
23562,False,False,False,False
23569,False,False,False,False
23584,False,False,False,False
23585,False,False,False,False
23596,False,False,False,False
23605,False,False,False,False
23622,False,False,False,False
23623,False,True,False,True
23636,False,False,False,False
23640,False,False,False,False
23656,False,False,False,False
23665,False,False,False,False
23667,False,False,True,False
23672,False,False,False,False
23674,False,False,False,False
23676,False,False,False,False
23677,False,False,False,False
23685,False,False,False,False
23689,False,False,True,True
23690,False,False,False,False
23697,False,False,False,False
23702,False,False,False,False
23703,False,False,False,False
23704,False,False,False,False
23708,False,False,False,False
23731,False,False,False,False
23736,False,False,False,False
23760,False,False,False,False
23764,False,False,False,False
23771,False,False,False,False
23772,False,False,True,True
23778,False,False,False,False
23783,False,False,False,False
23786,False,False,False,False
23787,False,False,False,False
23789,False,False,False,False
23790,False,False,True,True
23795,True,False,True,False
23801,False,False,False,False
23802,False,False,False,False
23810,False,False,False,False
23811,False,False,False,False
23815,False,False,False,False
23829,False,False,False,False
23835,False,False,False,False
23839,False,False,False,False
23845,True,False,True,False
23864,False,False,False,False
23868,False,False,False,False
23879,True,True,True,True
23883,False,False,False,False
23886,False,False,False,False
23892,False,False,False,False
23893,False,False,False,False
23905,False,False,False,False
23910,False,False,True,True
23911,False,False,False,False
23915,True,False,True,False
23918,False,False,False,False
23920,False,False,False,False
23921,False,False,False,False
23933,False,False,False,False
23937,False,False,False,False
23941,False,False,False,False
23947,False,True,False,True
23953,False,False,False,False
23960,False,False,False,False
23967,False,False,False,False
23970,True,False,True,False
23971,False,False,False,False
23990,False,False,False,False
23993,False,False,False,False
23994,False,False,False,False
24005,False,False,False,False
24007,False,False,False,False
24008,False,False,False,False
24010,False,False,False,False
24020,False,False,False,False
24021,False,False,False,False
24029,False,False,False,False
24031,True,False,True,False
24036,False,False,False,False
24045,False,False,False,False
24053,False,False,False,False
24055,False,False,True,False
24058,True,False,True,False
24059,False,False,False,False
24061,True,False,True,False
24073,False,False,False,False
24075,False,False,False,False
24078,False,False,False,False
24090,False,False,False,False
24094,False,False,False,False
24104,False,False,False,False
24112,False,False,False,False
24114,True,False,True,False
24116,False,False,False,False
24117,False,False,False,False
24129,False,False,False,False
24130,False,False,False,False
24145,False,False,False,False
24146,False,False,False,False
24174,True,False,True,True
24177,False,False,False,False
24181,False,False,False,False
24189,False,False,False,False
24191,False,False,False,False
24197,False,False,False,False
24205,False,False,False,False
24225,False,False,False,False
24232,False,False,False,False
24242,True,True,True,True
24243,False,False,False,False
24244,False,False,False,False
24247,False,False,False,False
24248,False,False,False,False
24259,False,False,False,False
24262,False,False,False,False
24285,False,False,False,False
24288,False,False,False,False
24297,True,False,True,False
24299,False,False,True,True
24307,False,False,False,False
24308,True,False,True,False
24309,False,False,False,False
24312,False,False,False,False
24313,False,False,False,False
24320,True,True,True,True
24323,False,False,False,False
24324,True,True,True,True
24326,True,True,True,True
24327,False,False,False,False
24333,False,False,False,False
24343,False,False,False,False
24351,False,False,False,False
24357,False,False,False,False
24358,False,False,False,False
24359,False,False,False,False
24362,False,False,False,False
24366,False,False,False,False
24368,False,False,False,False
24370,False,False,False,False
24380,False,False,False,False
24386,False,False,False,False
24389,True,False,True,False
24390,False,False,False,False
24399,False,False,False,False
24403,False,False,False,False
24406,False,False,True,False
24407,False,False,False,False
24408,False,False,False,False
24416,False,False,False,False
24418,False,False,False,False
24419,False,False,False,False
24428,False,False,True,False
24440,True,True,True,True
24447,False,False,True,True
24450,False,False,True,False
24465,False,False,True,False
24469,False,False,False,False
24471,False,False,False,False
24476,False,False,False,False
24478,False,False,False,False
24484,False,False,False,False
24486,False,False,False,False
24493,False,False,False,False
24504,False,False,False,False
24517,False,False,False,False
24520,False,False,False,False
24525,False,False,False,False
24533,False,True,False,True
24535,True,False,True,False
24539,False,False,False,False
24541,False,False,False,False
24555,False,False,False,False
24556,False,False,False,False
24566,False,False,False,False
24567,False,False,False,False
24569,False,False,False,False
24581,True,False,True,False
24583,False,False,False,False
24585,False,False,False,False
24602,False,False,False,False
24606,False,False,True,True
24607,False,False,False,False
24608,False,False,False,False
24611,False,False,False,False
24612,False,False,False,False
24618,False,False,False,False
24620,False,False,False,False
24626,False,False,False,False
24630,False,False,False,False
24641,False,False,False,False
24642,False,False,False,False
24643,False,False,True,False
24648,False,False,True,True
24651,False,False,False,False
24656,False,False,False,False
24662,True,False,True,False
24665,False,False,False,False
24671,False,False,False,False
24682,False,False,False,False
24696,False,False,False,False
24697,False,False,False,False
24717,False,False,True,False
24722,False,False,False,False
24725,False,False,False,False
24726,False,False,True,False
24727,False,False,False,False
24731,False,True,False,True
24734,False,False,False,False
24747,False,False,False,False
24754,False,False,False,False
24755,False,False,False,False
24760,False,False,False,False
24761,True,True,True,True
24767,False,False,False,False
24769,False,False,False,False
24786,False,False,False,False
24795,True,True,True,True
24801,False,False,False,False
24802,False,False,False,False
24813,False,False,False,False
24816,False,False,False,False
24818,False,False,False,False
24821,True,False,True,False
24826,True,False,True,False
24827,False,False,False,False
24828,False,False,False,False
24829,False,False,False,False
24830,False,False,False,False
24861,False,False,False,False
24864,False,False,False,False
24879,False,False,False,False
24881,False,False,False,False
24882,False,False,False,False
24900,True,True,True,True
24905,False,False,False,False
24912,False,False,False,False
24919,False,False,False,False
24925,False,False,False,False
24928,True,False,True,False
24932,True,True,True,True
24933,False,False,False,False
24936,False,False,True,True
24939,False,False,False,False
24943,False,False,False,False
24949,False,False,False,False
24955,False,False,False,False
24961,False,False,False,False
24962,True,False,True,False
24965,False,False,False,False
24972,False,False,False,False
24976,False,False,False,False
24987,False,False,False,False
24997,False,False,True,False
25010,True,False,True,False
25011,False,False,False,False
25014,False,False,False,False
25021,False,False,False,False
25030,False,False,False,False
25033,False,False,False,False
25036,False,False,False,False
25041,False,False,False,False
25042,False,False,False,False
25043,False,True,True,True
25047,False,False,False,False
25048,False,False,True,False
25052,False,False,False,False
25066,False,False,False,False
25067,False,False,False,False
25081,True,False,True,False
25091,False,False,False,False
25092,False,False,False,False
25093,True,False,True,False
25094,False,False,False,False
25100,False,False,False,False
25101,False,False,False,False
25108,False,False,False,False
25116,False,False,False,False
25119,False,False,False,False
25124,False,False,False,False
25134,False,False,False,False
25138,False,False,False,False
25139,False,False,False,False
25148,False,False,False,False
25164,False,False,True,False
25174,False,False,False,False
25192,False,False,False,False
25193,True,True,True,True
25196,False,False,False,False
25197,False,False,False,False
25208,True,False,True,False
25210,False,False,False,False
25211,False,False,True,True
25215,False,False,False,False
25216,False,True,False,True
25217,False,False,False,False
25225,False,False,False,True
25237,True,False,True,False
25243,True,False,True,False
25250,False,False,False,False
25255,False,False,False,False
25257,False,False,False,False
25258,False,False,False,False
25260,False,False,False,False
25264,False,False,False,False
25269,False,False,False,False
25271,False,False,True,True
25277,False,False,False,False
25278,True,False,True,False
25292,False,False,False,False
25295,False,False,False,False
25302,False,False,False,False
25303,False,False,False,False
25315,False,False,False,False
25352,True,True,True,True
25355,False,False,False,False
25356,False,False,False,False
25374,False,False,False,False
25393,False,False,False,False
25395,False,False,False,False
25396,False,False,False,False
25400,False,False,False,False
25406,False,False,False,False
25407,False,False,False,False
25418,False,False,False,False
25425,True,False,True,False
25426,False,False,False,False
25430,False,False,False,False
25439,True,False,True,False
25443,False,False,False,False
25445,True,False,True,False
25447,False,False,False,False
25451,False,False,False,False
25464,False,False,False,False
25465,False,False,False,False
25468,False,False,False,False
25475,False,False,False,False
25478,False,False,False,False
25480,False,False,False,False
25482,False,False,False,False
25492,False,False,False,False
25497,False,False,False,False
25513,True,True,True,True
25517,False,False,False,False
25521,True,False,True,False
25522,False,False,False,False
25527,False,False,False,False
25532,False,False,False,False
25535,False,False,False,False
25542,False,False,False,False
25545,False,False,False,False
25546,False,False,False,False
25547,False,False,False,False
25554,False,False,True,True
25557,False,False,False,False
25558,False,False,False,False
25560,False,False,False,False
25568,False,False,False,False
25573,False,False,False,False
25574,True,False,True,False
25589,False,False,False,False
25594,False,False,False,False
25597,False,False,True,True
25603,False,False,False,False
25604,False,False,False,False
25606,False,False,True,True
25608,False,False,False,False
25610,False,False,False,False
25616,False,False,False,False
25617,False,False,False,False
25621,False,False,False,False
25625,False,False,False,False
25626,False,False,False,False
25628,False,False,False,False
25641,False,False,False,False
25642,False,False,True,False
25644,False,False,False,False
25645,False,False,False,False
25656,False,False,False,False
25660,False,False,True,True
25663,False,False,False,False
25670,False,False,False,False
25673,False,False,False,False
25693,False,False,False,False
25699,True,True,True,True
25703,True,False,True,False
25711,False,False,False,False
25712,False,False,True,False
25719,False,False,True,True
25723,False,False,False,False
25725,False,False,False,False
25732,False,False,False,False
25734,True,True,True,True
25735,False,False,False,False
25742,False,False,False,False
25765,False,False,False,False
25766,False,False,True,True
25769,True,False,True,False
25773,True,False,True,False
25777,False,False,True,False
25779,False,False,True,False
25789,True,True,True,True
25793,False,False,False,False
25805,False,False,False,False
25820,False,False,False,False
25823,False,False,False,False
25831,False,False,False,False
25835,False,False,False,False
25841,False,False,False,False
25850,False,False,False,False
25852,False,False,False,False
25867,False,False,False,False
25873,True,False,True,False
25887,False,False,False,False
25890,False,False,False,False
25893,False,False,False,False
25902,False,False,False,False
25910,False,False,False,False
25919,False,False,False,False
25925,True,False,True,False
25936,False,False,False,False
25940,False,False,False,False
25951,False,False,True,False
25952,True,True,True,True
25953,True,True,True,True
25958,False,False,False,False
25971,False,False,False,False
25977,False,False,False,False
25980,False,False,False,False
25983,False,False,False,False
25992,False,True,False,True
25995,True,True,True,True
25999,False,False,False,False
26000,False,False,False,False
26017,False,False,False,False
26027,False,False,False,False
26035,False,False,False,False
26038,False,False,False,False
26049,False,False,False,False
26051,False,False,False,False
26053,False,False,False,True
26055,False,False,False,False
26064,False,False,False,False
26074,False,False,False,False
26075,False,False,False,False
26086,False,False,False,False
26090,False,False,True,True
26100,True,False,True,False
26102,False,False,False,True
26104,False,False,False,False
26105,False,False,False,False
26110,False,False,False,False
26119,False,False,False,False
26137,False,False,False,False
26140,False,False,False,False
26141,False,False,False,False
26149,False,False,False,False
26152,False,False,False,False
26155,False,False,False,False
26157,False,False,False,False
26166,True,False,True,False
26179,False,False,False,False
26181,True,True,True,True
26183,False,False,False,False
26187,False,False,False,False
26192,False,False,True,False
26193,False,False,False,False
26197,False,False,False,False
26198,False,False,False,False
26203,False,False,False,False
26204,False,False,False,False
26208,False,False,True,True
26212,True,True,True,True
26224,False,False,False,False
26242,True,True,True,True
26249,False,False,False,False
26251,False,False,False,False
26265,False,False,False,False
26271,False,False,False,False
26275,False,False,False,False
26281,True,False,True,False
26287,False,False,False,False
26289,False,False,False,False
26291,False,False,False,False
26293,False,False,False,False
26297,False,False,False,False
26298,False,False,False,False
26301,True,False,True,False
26310,False,False,False,False
26313,False,False,False,False
26328,False,False,False,False
26330,False,False,False,False
26331,True,False,True,False
26338,False,False,False,False
26343,False,False,False,False
26349,False,False,False,False
26350,False,False,False,False
26352,False,False,False,False
26353,True,True,True,True
26360,False,False,False,False
26361,False,False,False,False
26368,False,False,False,False
26391,False,True,False,True
26393,True,False,True,False
26394,False,False,False,False
26399,False,False,False,False
26406,False,False,False,False
26408,False,False,False,False
26409,False,False,False,False
26411,False,False,False,False
26415,False,False,False,False
26421,False,False,False,False
26422,False,False,False,False
26437,False,False,False,False
26440,False,False,False,False
26446,True,True,True,True
26447,False,False,False,False
26463,False,False,False,False
26466,False,False,False,False
26477,False,False,False,False
26480,False,False,True,False
26481,False,False,False,False
26483,False,False,False,False
26485,False,False,False,False
26502,False,False,True,True
26505,False,False,True,True
26513,False,False,False,False
26525,False,False,False,False
26528,False,False,False,False
26531,True,False,True,False
26535,False,False,False,False
26538,False,False,False,False
26551,True,False,True,False
26553,False,True,False,True
26556,False,False,False,False
26560,False,False,False,False
26561,True,False,True,False
26588,False,False,False,False
26590,False,False,False,False
26592,False,False,False,False
26593,False,False,False,False
26595,False,False,False,False
26603,False,False,False,False
26604,False,False,False,False
26606,False,False,False,False
26610,False,False,False,False
26620,True,True,True,True
26651,False,False,False,False
26654,False,False,False,False
26659,False,False,False,False
26660,False,False,False,False
26674,False,False,False,False
26677,True,False,True,False
26680,False,False,False,False
26681,False,False,False,False
26682,False,False,False,False
26686,False,False,False,False
26689,False,False,False,False
26699,False,False,False,False
26701,True,True,True,True
26702,False,False,False,False
26705,False,False,False,False
26708,False,False,False,False
26710,False,False,False,False
26713,False,False,False,False
26715,False,False,False,False
26720,False,False,False,False
26723,False,False,False,False
26725,False,False,False,False
26728,False,False,False,False
26729,True,False,True,True
26733,False,False,False,False
26739,False,False,False,False
26751,False,False,True,True
26757,False,False,False,False
26769,True,False,True,False
26770,False,False,False,False
26774,False,False,False,False
26775,False,False,False,False
26776,False,False,False,False
26780,False,False,False,False
26786,False,False,False,False
26797,False,False,True,False
26800,False,False,False,False
26803,True,False,True,False
26808,False,False,False,False
26813,False,False,False,False
26814,False,False,True,False
26827,False,False,False,False
26833,False,False,False,False
26834,False,False,False,False
26835,False,False,False,False
26837,False,False,False,False
26839,False,False,False,False
26841,False,False,False,False
26842,False,False,False,False
26848,False,False,False,False
26853,False,False,False,False
26854,False,False,False,False
26856,False,False,False,False
26858,False,True,False,True
26862,False,False,False,False
26866,False,False,False,False
26873,False,False,False,False
26874,False,False,False,False
26885,False,False,False,False
26886,False,False,False,False
26887,False,False,False,False
26890,False,False,False,False
26892,False,False,False,False
26902,False,False,False,False
26909,True,False,True,False
26914,False,False,False,False
26917,False,False,False,False
26920,True,True,True,True
26931,False,False,False,False
26938,False,False,False,False
26942,False,True,False,True
26946,False,False,False,False
26948,False,False,False,False
26960,False,False,False,False
26972,False,False,False,False
26980,True,False,True,False
26982,False,False,False,False
26984,False,False,False,False
27001,False,False,False,False
27003,False,False,False,False
27004,False,False,False,False
27006,False,False,False,False
27009,False,False,False,False
27017,False,False,False,False
27029,False,False,False,False
27030,False,False,False,False
27036,True,False,True,False
27038,True,True,True,True
27041,False,False,False,False
27044,False,False,False,False
27065,False,False,False,False
27079,False,True,False,True
27084,True,False,True,True
27087,False,False,False,False
27088,False,False,False,False
27099,False,False,False,False
27115,True,True,True,True
27123,False,False,False,False
27130,False,False,False,False
27133,False,False,False,False
27136,False,False,False,False
27141,False,False,False,False
27144,False,False,False,False
27150,False,False,True,True
27156,False,False,False,False
27175,False,False,False,False
27182,False,False,False,False
27190,False,False,False,False
27191,False,False,False,False
27199,False,False,True,False
27216,False,False,False,False
27218,False,False,False,False
27219,False,False,False,False
27226,False,False,False,False
27232,False,False,False,False
27238,False,False,False,False
27248,False,False,False,False
27268,True,False,True,False
27269,False,False,False,False
27270,False,False,False,False
27273,False,False,False,False
27276,False,False,False,False
27278,False,False,False,False
27298,False,False,False,False
27304,False,False,False,False
27311,False,False,True,True
27316,True,True,True,True
27326,False,False,False,False
27337,False,False,False,False
27340,False,False,False,False
27342,False,False,False,False
27347,False,False,False,False
27353,False,False,False,False
27355,False,False,False,False
27356,True,False,True,True
27365,False,False,False,False
27369,False,False,False,False
27370,False,False,True,True
27374,False,False,False,False
27377,True,False,True,False
27392,False,False,False,False
27393,False,False,False,False
27399,False,False,False,False
27405,False,False,False,False
27410,False,False,False,False
27413,False,False,False,False
27430,False,False,False,False
27434,False,False,False,False
27440,True,True,True,True
27443,False,False,False,False
27444,False,False,False,False
27447,False,False,False,False
27449,False,False,False,False
27453,False,False,False,False
27458,False,False,False,False
27464,False,False,False,False
27471,False,False,False,False
27472,False,False,False,False
27475,False,False,False,False
27483,False,False,False,False
27486,False,False,True,True
27488,False,False,False,False
27489,True,False,True,False
27490,False,False,False,False
27509,False,False,False,False
27510,False,False,False,False
27523,False,False,False,False
27524,False,False,False,False
27531,True,True,True,True
27535,True,False,True,False
27536,False,False,False,False
27548,False,False,False,False
27551,False,True,False,True
27563,True,True,True,True
27582,False,False,False,False
27583,True,False,True,False
27586,False,False,True,False
27587,False,False,False,False
27595,False,False,False,False
27596,False,False,True,False
27598,False,False,True,False
27600,False,False,False,False
27605,False,False,False,False
27609,False,False,False,False
27623,False,False,False,False
27625,True,False,True,False
