,name,size,price,unit_price,on_sale,norm_unit_price,norm_unit_price_type,norm_size,norm_size_type
12,Dietz & Watson Fresh Lite Virginia Brand Ham,0.25 lb,$8.99/lb,$8.99/lb,True,0.01981922398589065,wt,11340.0,wt
13,Sugardale Ham,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
14,Isaly's Chopped Ham,0.25 lb,$4.79/lb,$4.79/lb,False,0.010559964726631392,wt,11340.0,wt
15,Land O'Frost Ham - Premium Honey,16 oz,$4.99,$0.31/oz,True,0.010934744268077601,wt,453.6,wt
16,Giant Eagle Honey Ham,9 oz,$3.99,$0.44/oz,False,0.015520282186948852,wt,255.15,wt
17,Hormel Natural Choice Honey Deli Ham,227 g,$4.79,$0.02/g,False,0.02,whole,227.0,whole
18,Sugardale Diced Ham,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
19,Sugardale Diced Ham,16 oz,$4.29,$0.27/oz,False,0.009523809523809525,wt,453.6,wt
20,Giant Eagle Boneless Quarter Ham,1.5 lb (avg.),$5.54 avg/ea,$3.69/lb,False,0.008134920634920634,wt,2268.0,wt
21,Hillshire Farm Deli Select Ultra Thin Brown Sugar Ham,1 lb,$6.49,$6.49/lb,False,0.014307760141093475,wt,453.6,wt
22,Giant Eagle Fancy Shredded Parmesan Cheese,6 oz,$2.19,$0.37/oz,False,0.013051146384479717,wt,170.10000000000002,wt
23,Giant Eagle Grated Parmesan,8 oz,$2.49,$0.31/oz,False,0.010934744268077601,wt,226.8,wt
24,FRIGO® Parmesan Cheese,5 oz,2 for $6.00,$0.60/oz,True,0.021164021164021163,wt,141.75,wt
25,KRAFT GRATED CHEESE Cheese Grated - Parmesan,227 g,$4.49,$0.02/g,False,0.02,whole,227.0,whole
26,FRIGO® Shaved Parmesan Cheese Cup,5 oz,2 for $6.00,$0.60/oz,True,0.021164021164021163,wt,141.75,wt
27,FRIGO® Parmesan Cheese,5 oz,2 for $6.00,$0.60/oz,True,0.021164021164021163,wt,141.75,wt
28,Giant Eagle Grated Parmesan & Romano Cheese,8 oz,$2.49,$0.31/oz,False,0.010934744268077601,wt,226.8,wt
29,KRAFT GRATED CHEESE Cheese - Parmesan 100% Grated,16 oz,$7.49,$0.47/oz,True,0.01657848324514991,wt,453.6,wt
30,Stouffer's Chicken Parmesan,12 oz,$2.99,$0.25/oz,True,0.008818342151675485,wt,340.20000000000005,wt
31,Birds Eye Voila! Chicken Parmesan,22 oz,$4.49,$0.20/oz,True,0.007054673721340388,wt,623.7,wt
32,Boston Market Chicken Parmesan,371 g,3 for $10.00,$0.01/g,True,0.01,whole,371.0,whole
33,Knorr Pasta Sides Pasta Side Dish Parmesan,4.3 oz,$1.00,$0.23/oz,False,0.008112874779541446,wt,85.05000000000001,wt
34,KRAFT Gourmet Pasta Salad Sundried Tomato Parmesan,7.97 oz,$2.59,$0.32/oz,False,0.01128747795414462,wt,2749.9500000000003,wt
35,LEAN CUISINE Chicken Parmesan,10.88 oz,3 for $10.00,$0.31/oz,True,0.010934744268077601,wt,2494.8,wt
36,Mrs. T's Garlic & Parmesan,1 lb,$3.29,$3.29/lb,False,0.007253086419753086,wt,453.6,wt
37,BelGioioso Parmesan Cheese Wedge,5 oz,$4.99,$1.00/oz,False,0.03527336860670194,wt,141.75,wt
38,Giant Eagle Fancy Shredded Parmesan & Romano Cheese Blend,6 oz,$2.19,$0.37/oz,False,0.013051146384479717,wt,170.10000000000002,wt
39,KRAFT GRATED CHEESE Cheese Grated - Parmesan & Romano 100%,8 oz,$4.49,$0.56/oz,False,0.019753086419753086,wt,226.8,wt
40,FRIGO® Parmesan Cheese,5 oz,2 for $6.00,$0.60/oz,True,0.021164021164021163,wt,141.75,wt
41,Stella Freshly Grated Parmesan Cheese,5 oz,$4.29,$0.86/oz,False,0.030335097001763667,wt,141.75,wt
42,Cake Mate Shimmer White Sugar,2 oz,$3.49,$1.75/oz,False,0.06172839506172839,wt,56.7,wt
43,"Orbit White Bubblemint Sugarfree Gum, 180 piece bag",8.8 oz,$7.79,$0.89/oz,False,0.03139329805996473,wt,226.8,wt
44,"Orbit White Peppermint Sugarfree Gum, 40 Piece Bottle",40 oz,$4.29,$0.11/oz,False,0.003880070546737213,wt,1134.0,wt
45,Trident White White Spearmint Sugar Free - 3 Pack,48 each,$3.59,$0.07,False,0.07,whole,48.0,whole
46,Trident White White Sugar Free Peppermint Gum - 3 Pack,1 ct,$3.59,$3.59/each,False,3.59,whole,1.0,whole
47,Birds Eye Steamfresh - Sweet Peas,10 oz,$1.50,$0.15/oz,False,0.005291005291005291,wt,283.5,wt
48,Birds Eye Garden Peas - Sweet,14.4 oz,$1.50,$0.10/oz,False,0.003527336860670194,wt,113.4,wt
49,Cascadian Farm Organic Sweet Peas,10 oz,$2.99,$0.30/oz,False,0.010582010582010581,wt,283.5,wt
50,Giant Eagle Steam Peas & Carrots,12 oz,$0.99,$0.08/oz,False,0.002821869488536155,wt,340.20000000000005,wt
51,Birds Eye Baby Sweet Peas,14.4 oz,$2.79,$0.19/oz,False,0.006701940035273368,wt,113.4,wt
52,Birds Eye Steamfresh Sugar Snap Peas,283.5 g,$2.79,$0.01/g,False,0.01,whole,283.0,whole
53,"Birds Eye Mixtures Broccoli, Carrots, Sugar Snap Peas",10.8 oz,$2.79,$0.26/oz,False,0.009171075837742505,wt,226.8,wt
54,Dole Sliced Peaches,2 lb,$6.99,$3.50/lb,False,0.007716049382716049,wt,907.2,wt
55,Giant Eagle Sliced Freshly Frozen Peaches,16 oz,3 for $10.00,$0.21/oz,True,0.007407407407407407,wt,453.6,wt
56,OUTSHINE Peach Fruit Bars - 6 Count,16.1 fl oz,4 for $12.00,$0.19/fl oz,True,0.006425431180250254,vol,29.57,vol
57,Smucker's Uncrustables - Peanut Butter & Strawberry Jam,4 ct,$3.99,$1.00/each,False,1.0,whole,4.0,whole
58,"Dole Frozen Sliced Strawberries, Peaches and Bananas",14 oz,$3.99,$0.29/oz,False,0.010229276895943561,wt,396.90000000000003,wt
59,SNICKERS Ice Cream Bars - 6 Pack,12 fl oz,3 for $10.00,$0.28/fl oz,True,0.009469056476158269,vol,354.84000000000003,vol
60,Smucker's Uncrustables - Peanut Butter & Grape Jelly,4 ct,$3.99,$1.00/each,False,1.0,whole,4.0,whole
61,Smucker's Uncrustables - Peanut Butter & Strawberry Jam,10 ct,$7.99,$0.80/each,False,0.8,whole,10.0,whole
62,Smucker's Uncrustables - Peanut Butter & Grape Jelly,10 ct,$7.99,$0.80/each,False,0.8,whole,10.0,whole
63,Banquet Peach Pie,7 oz,$1.25,$0.18/oz,False,0.006349206349206348,wt,198.45000000000002,wt
64,"Ben & Jerry's Non-Dairy, Peanut Butter Half Baked",16 oz,$5.29,$0.33/oz,False,0.01164021164021164,wt,453.6,wt
65,Ben & Jerry's Peanut Butter Cup Ice Cream,16 oz,$4.99,$0.31/oz,False,0.010934744268077601,wt,453.6,wt
66,Ben & Jerry's Peanut Butter Fudge Core Ice Cream,16 oz,$4.99,$0.31/oz,False,0.010934744268077601,wt,453.6,wt
0,Sushi Chef Sesame Seed,3.75 oz,$3.99,$1.06/oz,False,0.03738977072310406,wt,2126.25,wt
1,Simply Organic Organic Whole Sesame Seeds,3.7 oz,$5.29,$1.43/oz,False,0.05044091710758377,wt,198.45000000000002,wt
2,McCormick Sesame Seed,1 oz,$4.99,$4.99/oz,False,0.1760141093474427,wt,28.35,wt
3,JFC Sesame Seed - Roasted - White,8 oz,$6.99,$0.87/oz,False,0.030687830687830688,wt,226.8,wt
4,Dynasty Sesame Seed Oil,5 fl oz,$3.99,$0.80/fl oz,False,0.027054447074737913,vol,147.85,vol
5,Arnold Rolls - Select Sandwich With Sesame Seeds,14 oz,2 for $5.00,$0.18/oz,True,0.006349206349206348,wt,396.90000000000003,wt
6,Annie Chun's Seaweed Snack Sesame,0.35 oz,$1.99,$5.69/oz,False,0.20070546737213404,wt,992.25,wt
7,Gratify Gluten Free Pretzels- Sesame Seed Thins,10.5 oz,$4.24,$0.40/oz,True,0.014109347442680775,wt,141.75,wt
8,Krinos Tahini - Ground Sesame Seeds - Imported,16 oz,$8.79,$0.55/oz,False,0.019400352733686066,wt,453.6,wt
9,Mary's Gone Crackers Super Seed Seaweed & Black Sesame Crackers,5.5 oz,$4.99,$0.91/oz,True,0.03209876543209877,wt,141.75,wt
10,McCormick Gourmet Organic Toasted Sesame Seed,1.37 oz,$6.49,$4.74/oz,False,0.1671957671957672,wt,1048.95,wt
11,Panera Bread Asian Sesame Seed Dressing,12 each,$4.49,$0.37,False,0.37,whole,12.0,whole
12,Pepperidge Farm® Italian Italian Bread with Sesame Seeds,20 oz,$2.69,$0.13/oz,False,0.004585537918871252,wt,567.0,wt
13,Giant Eagle Ground Cinnamon,2 oz,$4.79,$2.40/oz,False,0.08465608465608465,wt,56.7,wt
14,Market District Ground Cinnamon,3 oz,$4.79,$1.60/oz,False,0.0564373897707231,wt,85.05000000000001,wt
15,McCormick Ground Cinnamon,1 oz,$4.79,$4.79/oz,False,0.16895943562610227,wt,28.35,wt
16,McCormick Ground Cinnamon,2.37 oz,$5.99,$2.53/oz,False,0.0892416225749559,wt,1048.95,wt
17,McCormick Ground Cinnamon,4.12 oz,$8.99,$2.18/oz,False,0.07689594356261023,wt,340.20000000000005,wt
18,McCormick Ground Cinnamon,7.12 oz,$10.99,$1.54/oz,False,0.05432098765432099,wt,340.20000000000005,wt
19,Starbucks Cinnamon Dolce Flavored Ground Coffee K-Cup Pods,10 ct,$8.99,$0.90/each,True,0.9,whole,10.0,whole
20,McCormick Gourmet Organic Ground Saigon Cinnamon,1.25 oz,$5.49,$4.39/oz,False,0.1548500881834215,wt,708.75,wt
21,Simply Organic Ground Ceylon Cinnamon,2.08 oz,$8.49,$4.08/oz,False,0.1439153439153439,wt,226.8,wt
22,Minute Long Grain White Rice,14 oz,2 for $4.00,$0.14/oz,True,0.0049382716049382715,wt,396.90000000000003,wt
23,Giant Eagle Instant White Rice,28 oz,$2.99,$0.11/oz,False,0.003880070546737213,wt,793.8000000000001,wt
24,Giant Eagle Instant White Rice,14 oz,$1.59,$0.11/oz,False,0.003880070546737213,wt,396.90000000000003,wt
25,Giant Eagle Boil-In-Bag Long Grain White Rice,14 oz,$1.89,$0.14/oz,False,0.0049382716049382715,wt,396.90000000000003,wt
26,Minute Long Grain White Rice,2.63 lb,$5.79,$2.20/lb,False,0.0048500881834215165,wt,28576.800000000003,wt
27,Nature's Basket Organic Long Grain White Rice,32 oz,$3.99,$0.12/oz,False,0.004232804232804232,wt,907.2,wt
28,Giant Eagle White Long Grain Rice,32 oz,$1.59,$0.05/oz,False,0.001763668430335097,wt,907.2,wt
29,Minute Long Grain White Rice,1.75 lb,$4.49,$2.57/lb,False,0.0056657848324514985,wt,34020.0,wt
30,Minute Ready to Serve White Rice,8.8 oz,$2.19,$0.25/oz,False,0.008818342151675485,wt,226.8,wt
31,Giant Eagle Instant White Rice,42 oz,$4.49,$0.11/oz,False,0.003880070546737213,wt,1190.7,wt
32,DellaRice Jasmine White Rice,28 oz,$5.99,$0.21/oz,False,0.007407407407407407,wt,793.8000000000001,wt
33,Giant Eagle Enriched Long Grain White Rice,20 lb,$12.99,$0.65/lb,False,0.0014329805996472662,wt,9072.0,wt
34,InnovAsian Cuisine Sticky White Rice,18 oz,$4.49,$0.25/oz,False,0.008818342151675485,wt,510.3,wt
35,Minute Ready To Serve Organic White Rice,8.8 oz,2 for $5.00,$0.28/oz,True,0.009876543209876543,wt,226.8,wt
36,Success Basmati White Rice,14 oz,2 for $4.00,$0.14/oz,True,0.0049382716049382715,wt,396.90000000000003,wt
37,Birds Eye Steamfresh - Long Grain White Rice,283.5 g,$1.50,$0.01/g,False,0.01,whole,283.0,whole
38,Giant Eagle Arborio Rice,16 oz,$1.49,$0.09/oz,False,0.003174603174603174,wt,453.6,wt
39,"Uncle Ben's Original Long Grain White Rice, 1lb",16 oz,$2.79,$0.17/oz,False,0.00599647266313933,wt,453.6,wt
40,Success Rice - Boil-in-Bag White,6 each,$3.79,$0.63,False,0.63,whole,6.0,whole
41,"Uncle Ben's Ready Rice: Original, 8.8oz",8.8 oz,$2.69,$0.31/oz,False,0.010934744268077601,wt,226.8,wt
42,Produce Banana Hot Peppers - Bag,12 oz,$3.00,$0.25/oz,False,0.008818342151675485,wt,340.20000000000005,wt
43,Produce Finger Hot Peppers - Bag,10 oz,$3.00,$0.30/oz,False,0.010582010582010581,wt,283.5,wt
44,Hoffman's Super Hot Pepper Cheese,0.25 lb,$8.99/lb,$8.99/lb,False,0.01981922398589065,wt,11340.0,wt
45,HOT POCKETS Pepperoni Pizza Crispy Crust,9 oz,4 for $10.00,$0.28/oz,True,0.009876543209876543,wt,255.15,wt
46,Pepperidge Farm® Bakery Classics Bakery Classics - Top Sliced Hot Dog Buns,14 oz,2 for $6.00,$0.21/oz,True,0.007407407407407407,wt,396.90000000000003,wt
47,Embasa Chipotle Peppers in Adobo Sauce,7 oz,$2.89,$0.41/oz,False,0.014462081128747794,wt,198.45000000000002,wt
48,Giant Eagle Hot Banana Pepper Rings,16 oz,$1.69,$0.11/oz,False,0.003880070546737213,wt,453.6,wt
49,Giant Eagle Roasted Red Pepper Strips,12 oz,$1.69,$0.14/oz,False,0.0049382716049382715,wt,340.20000000000005,wt
50,HOT POCKETS Pepperoni Pizza Garlic Buttery Seasoned Crust,9 oz,4 for $10.00,$0.28/oz,True,0.009876543209876543,wt,255.15,wt
51,Giant Eagle Diced Green Chiles Mild,4 oz,$0.95,$0.24/oz,False,0.008465608465608464,wt,113.4,wt
52,Vlasic Banana Pepper Rings - Mild,12 fl oz,$1.59,$0.13/fl oz,False,0.004396347649644911,vol,354.84000000000003,vol
53,HOT POCKETS Pepperoni Pizza Garlic Buttery Seasoned Crust,54 oz,$9.99,$0.19/oz,True,0.006701940035273368,wt,1530.9,wt
54,Dromedary Diced Pimientos,4 oz,$2.69,$0.67/oz,False,0.0236331569664903,wt,113.4,wt
55,Pepperidge Farm® Bakery Classics Bakery Classics - Golden Potato Hot Dog Buns,14 oz,2 for $6.00,$0.21/oz,True,0.007407407407407407,wt,396.90000000000003,wt
56,Frank's RedHot Original Cayenne Pepper Sauce,23 fl oz,$5.79,$0.25/fl oz,False,0.008454514710855596,vol,680.11,vol
57,Frank's RedHot Original Cayenne Pepper Sauce,12 fl oz,$3.49,$0.29/fl oz,False,0.009807237064592491,vol,354.84000000000003,vol
58,Giant Eagle Hot Jalapeno Pepper Slices - Fresh Pack,16 oz,$1.69,$0.11/oz,False,0.003880070546737213,wt,453.6,wt
59,Pepperidge Farm® Bakery Classics Bakery Classics-Top Sliced Sweet&Soft Hot Dog Buns,14 oz,2 for $6.00,$0.21/oz,True,0.007407407407407407,wt,396.90000000000003,wt
60,Alessi Fire Roasted Italian Style Peppers,12 oz,$3.99,$0.33/oz,False,0.01164021164021164,wt,340.20000000000005,wt
61,Amore Hot Pepper Paste - Italian - Made with Olive Oil,3.14 oz,$4.99,$1.59/oz,False,0.056084656084656084,wt,396.90000000000003,wt
0,Giant Eagle 100% Liquid Egg Whites,32 oz,$4.79,$0.15/oz,False,0.005291005291005291,wt,907.2,wt
1,Giant Eagle Egg Whites,16 oz,$2.99,$0.19/oz,False,0.006701940035273368,wt,453.6,wt
2,AllWhites Egg Whites,2 lb,$5.99,$3.00/lb,False,0.006613756613756613,wt,907.2,wt
3,Egg Beaters Egg Whites,16 oz,$3.99,$0.25/oz,False,0.008818342151675485,wt,453.6,wt
4,Eggland's Best Large White Eggs,18 ct,$4.49,$0.25/each,False,0.25,whole,18.0,whole
5,Nature's Basket Liquid Egg Whites,16 oz,$2.99,$0.19/oz,False,0.006701940035273368,wt,453.6,wt
6,AllWhites All White Egg Whites,454 g,$3.49,$0.01/g,False,0.01,whole,454.0,whole
7,Nature's Basket Large White Eggs,12 ct,$2.49,$0.21/each,False,0.21,whole,12.0,whole
8,Chung's White Meat Chicken Egg Rolls,12 oz,3 for $10.00,$0.28/oz,True,0.009876543209876543,wt,340.20000000000005,wt
9,Eggland's Best Large White Eggs,12 ct,$3.29,$0.27/each,False,0.27,whole,12.0,whole
10,Eggland's Best Extra Large White Grade A Eggs,12 ct,$3.49,$0.29/each,False,0.29,whole,12.0,whole
11,Evol Lean & Fit Egg White & Spinach Burrito,5 oz,$1.99,$0.40/oz,True,0.014109347442680775,wt,141.75,wt
12,Evol Lean& Fit Chicken Apple Sausage Egg White Sandwich,114 g,$1.99,$0.02/g,True,0.02,whole,114.0,whole
13,"Jimmy Dean Turkey Sausage, Egg White & Cheese Sandwiches",1.2 lb,$6.99,$5.83/lb,False,0.012852733686067019,wt,907.2,wt
14,Sauer's Egg White Magic,0.88 oz,$2.99,$3.40/oz,False,0.11992945326278659,wt,2494.8,wt
15,Smartmade Egg White & Turkey Sausage Breakfast Wrap,8 oz,$3.99,$0.50/oz,False,0.01763668430335097,wt,226.8,wt
16,Van's Egg Rolls - White Meat Chicken,13.75 oz,$4.99,$0.36/oz,False,0.012698412698412697,wt,2126.25,wt
17,Luna Bar - Lemon Zest,6 each,$6.79,$1.13,False,1.13,whole,6.0,whole
18,Luna LemonZest Nutrition Bar,1.69 oz,10 for $10.00,$0.59/oz,True,0.020811287477954143,wt,1956.15,wt
19,Mr. Clean Clean Freak Deep Cleaning Mist Spray - Lemon Zest,16 fl oz,$5.49,$0.34/fl oz,False,0.011498140006763613,vol,473.12,vol
20,S. Pellegrino Lemon & Lemon Zest Flavored Mineral Water - 8 Pack,89.2 fl oz,$5.99,$0.07/fl oz,True,0.0023672641190395673,vol,59.14,vol
21,SorBabes Fresh Squeezed Lemon with Candied Zest,1 pint,$5.29,$5.29/pint,False,0.011179677923834482,vol,473.18,vol
22,StarKist Chicken Creations Zesty Lemon Pepper Chicken,2.6 oz,$1.99,$0.77/oz,False,0.027160493827160494,wt,170.10000000000002,wt
23,Giant Eagle Chickpea Beans,15.5 oz,$0.75,$0.05/oz,False,0.001763668430335097,wt,141.75,wt
24,Goya Premium Chick Peas,15.5 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,141.75,wt
25,Giant Eagle Chickpeas Beans,7.75 fl oz,$0.79,$0.10/fl oz,False,0.003381805884342239,vol,2217.75,vol
26,Bush's Best Garbanzos,16 oz,$1.29,$0.08/oz,False,0.002821869488536155,wt,453.6,wt
27,Ancient Harvest Organic Quinoa with Chickpeas & Garlic,8 oz,$4.29,$0.54/oz,False,0.01904761904761905,wt,226.8,wt
28,Banza Cavatappi Made From Chickpeas Pasta,8 oz,$3.29,$0.41/oz,False,0.014462081128747794,wt,226.8,wt
29,Banza Chickpea Pasta - Shells,8 oz,$3.29,$0.41/oz,False,0.014462081128747794,wt,226.8,wt
30,Banza High Protein Chickpea Spaghetti - Gluten Free,8 oz,$2.99,$0.37/oz,False,0.013051146384479717,wt,226.8,wt
31,Banza Linguine Made From Chickpeas Pasta,8 oz,$3.29,$0.41/oz,False,0.014462081128747794,wt,226.8,wt
32,Barilla Chickpea Casarecce Pasta,8.8 oz,$2.49,$0.28/oz,True,0.009876543209876543,wt,226.8,wt
33,Barilla Chickpea Rotini Pasta,8.8 oz,$2.49,$0.28/oz,True,0.009876543209876543,wt,226.8,wt
34,Birds Eye Steamfresh Superfood Blends Chickpeas & Spinach,283.5 g,$2.99,$0.01/g,True,0.01,whole,283.0,whole
35,Explore Cuisine Organic Chickpea Fusilli,8 oz,$4.79,$0.60/oz,False,0.021164021164021163,wt,226.8,wt
36,Goya Chick Peas,29 oz,$2.19,$0.08/oz,False,0.002821869488536155,wt,822.1500000000001,wt
37,Goya Chick Peas,16 oz,$2.79,$0.17/oz,False,0.00599647266313933,wt,453.6,wt
38,Goya Chick Peas,15.5 oz,$1.99,$0.13/oz,False,0.004585537918871252,wt,141.75,wt
39,Hippeas Organic Chickpea Puffs - Vegan White Cheddar,4 oz,$3.49,$0.87/oz,False,0.030687830687830688,wt,113.4,wt
40,MorningStar Farms Veggie Burgers - Mediterranean Chickpea,9.5 oz,$4.79,$0.50/oz,False,0.01763668430335097,wt,141.75,wt
41,Watusee Breadcrumbs Chickpea Crumbs,7 oz,$3.99,$0.57/oz,False,0.020105820105820103,wt,198.45000000000002,wt
42,Smithfield Pork Shoulder Boneless Boston Butt Roast,3.8 lb (avg.),$14.40 avg/ea,$3.79/lb,True,0.008355379188712521,wt,3628.8,wt
43,Smithfield Pork Shoulder Boston Butt Roast,10 lb (avg.),$32.90 avg/ea,$3.29/lb,True,0.007253086419753086,wt,4536.0,wt
0,Pillsbury Classic Pizza Crust,13.8 oz,$2.79,$0.20/oz,False,0.007054673721340388,wt,226.8,wt
1,Rhodes Bake-N-Serv Frozen Pizza Dough,48 oz,$4.79,$0.10/oz,False,0.003527336860670194,wt,1360.8000000000002,wt
2,Pillsbury Pizza Crust,11 oz,$2.79,$0.25/oz,False,0.008818342151675485,wt,311.85,wt
3,Delallo Italian Pizza Dough Kit,17.6 oz,$6.49,$0.37/oz,False,0.013051146384479717,wt,170.10000000000002,wt
4,Mama Mary's Original Pizza Crusts,24 oz,$4.69,$0.20/oz,True,0.007054673721340388,wt,680.4000000000001,wt
5,Mama Mary's Original Pizza Crusts,1 lb,$3.69,$3.69/lb,True,0.008134920634920634,wt,453.6,wt
6,Mama Mary's Thin & Crispy Pizza Crusts,16 oz,$4.69,$0.29/oz,True,0.010229276895943561,wt,453.6,wt
7,Wewalka Bistro Style Pizza Dough Thin & Crispy Crust,7.8 oz,2 for $5.00,$0.32/oz,True,0.01128747795414462,wt,226.8,wt
8,Hatfield Dry Rub Touch Of Sea Salt Loin Filet,22 oz,$7.99,$0.36/oz,False,0.012698412698412697,wt,623.7,wt
9,Giant Eagle Boneless Center Cut Chops Pork Loin - Value Pack,2.5 lb (avg.),$14.98 avg/ea,$5.99/lb,True,0.013205467372134039,wt,2268.0,wt
10,Giant Eagle Boneless Center Cut Chops Pork Loin,2 lb (avg.),$12.98 avg/ea,$6.49/lb,False,0.014307760141093475,wt,907.2,wt
11,Giant Eagle Boneless Center Cut Pork Loin,8 lb (avg.),$23.92 avg/ea,$2.99/lb,False,0.006591710758377425,wt,3628.8,wt
12,Giant Eagle Boneless Pork Top Loin Center Roast,2.6 lb (avg.),$15.57 avg/ea,$5.99/lb,True,0.013205467372134039,wt,2721.6000000000004,wt
13,Giant Eagle Boneless Pork Loin Chef's Prime Roast,2 lb (avg.),$9.98 avg/ea,$4.99/lb,True,0.011000881834215168,wt,907.2,wt
14,Giant Eagle Pork Loin Assorted Chops,2.8 lb (avg.),$8.37 avg/ea,$2.99/lb,False,0.006591710758377425,wt,3628.8,wt
15,Smithfield Pork Loin Bone In Cc Rib Chops-Thin,1.2 lb (avg.),$6.83 avg/ea,$5.69/lb,False,0.012544091710758378,wt,907.2,wt
16,"Giant Eagle Pork Loin, Center Cut Chops, Boneless, Thin",0.5 lb (avg.),$3.35 avg/ea,$6.69/lb,False,0.014748677248677249,wt,2268.0,wt
17,Giant Eagle Bone-In Pork Loin Center Cut Chops,2.7 lb (avg.),$13.47 avg/ea,$4.99/lb,True,0.011000881834215168,wt,3175.2000000000003,wt
18,Giant Eagle Bone-In Pork Loin Center Cut Rib Chops,2 lb (avg.),$10.98 avg/ea,$5.49/lb,False,0.012103174603174604,wt,907.2,wt
19,Giant Eagle Pork Loin Boneless Country Ribs - Value Pack,3.5 lb (avg.),$15.72 avg/ea,$4.49/lb,True,0.009898589065255732,wt,2268.0,wt
20,Meat Pork Loin Boneless Center Cut Chop,5 oz (avg.),$2.03 avg/ea,$6.49/lb,False,0.014307760141093475,wt,141.75,wt
21,Giant Eagle Pork Loin Country Style Ribs - Value Pack,3.6 lb (avg.),$8.96 avg/ea,$2.49/lb,True,0.005489417989417989,wt,2721.6000000000004,wt
22,"Giant Eagle Pork Loin, Center Cut Chops, Boneless, Thin",1.5 lb (avg.),$9.29 avg/ea,$6.19/lb,True,0.013646384479717813,wt,2268.0,wt
23,Smithfield Pork Loin Boneless Butterfly Chops-Value Pack,1 lb (avg.),$5.99 avg/ea,$5.99/lb,True,0.013205467372134039,wt,453.6,wt
24,Giant Eagle Boneless Center Cut Porkloin Rib Eye Chop,1 pack,$5.49,$5.49/pack,False,5.49,whole,1.0,whole
25,"Giant Eagle Pork Loin, Chef's Prime Chops, Value Pack",24 oz (avg.),$6.74 avg/ea,$4.49/lb,True,0.009898589065255732,wt,680.4000000000001,wt
26,Giant Eagle Boneless Pork Loin End Chops,1 pack,$3.29,$3.29/pack,False,3.29,whole,1.0,whole
27,Giant Eagle Boneless Pork Loin Sirloin Chops - Value Pack,2.3 lb (avg.),$4.12 avg/ea,$1.79/lb,True,0.0039462081128747795,wt,1360.8000000000002,wt
0,McCormick Gourmet Organic Fennel Seed,1 oz,$5.99,$5.99/oz,False,0.21128747795414463,wt,28.35,wt
1,Market District Beef Ground Sirloin,0.25 lb,$6.99/lb,$6.99/lb,False,0.01541005291005291,wt,11340.0,wt
2,Market District Lean Ground Sirloin,24 oz (avg.),$10.49 avg/ea,$6.99/lb,False,0.01541005291005291,wt,680.4000000000001,wt
3,Market District Petite Top Sirloin Steak,8 oz (avg.),$5.50 avg/ea,$10.99/lb,False,0.024228395061728393,wt,226.8,wt
4,Market District Certified Angus Beef Sirloin Tip Steak,2 lb (avg.),$13.98 avg/ea,$6.99/lb,True,0.01541005291005291,wt,907.2,wt
5,Market District Beef Loin Top Sirloin Petite Steak,12 oz (avg.),$8.24 avg/ea,$10.99/lb,False,0.024228395061728393,wt,340.20000000000005,wt
6,"Market District Beef Loin, Top Sirloin Petite Steak",12 oz (avg.),$8.24 avg/ea,$10.99/lb,False,0.024228395061728393,wt,340.20000000000005,wt
7,Campbell's® Chunky™ Grilled Sirloin Steak & Hearty Vegetables Soup,18.8 oz,$2.69,$0.14/oz,False,0.0049382716049382715,wt,226.8,wt
8,Campbell's® Chunky™ Sirloin Burger with Country Vegetables Soup,15.25 oz,$2.59,$0.17/oz,False,0.00599647266313933,wt,708.75,wt
9,Campbell's® Chunky™ Sirloin Burger with Country Vegetables Soup,18.8 oz,$2.69,$0.14/oz,False,0.0049382716049382715,wt,226.8,wt
10,Campbell's® Chunky™ Healthy Request® Sirloin Burger with Country Vegetables Soup,18.8 oz,$2.69,$0.14/oz,False,0.0049382716049382715,wt,226.8,wt
11,Giant Eagle Boneless Pork Loin Sirloin Chops - Value Pack,2.3 lb (avg.),$4.12 avg/ea,$1.79/lb,True,0.0039462081128747795,wt,1360.8000000000002,wt
12,Great Range Buffalo Sirloin Steaks,12 oz,$14.99,$1.25/oz,False,0.04409171075837742,wt,340.20000000000005,wt
13,Market District Certified Angus Beef Round Sirloin Tip Steak,12 oz (avg.),$5.62 avg/ea,$7.49/lb,False,0.016512345679012344,wt,340.20000000000005,wt
14,Market District Sirloin Tip Roast - Certified Angus Beef,2 lb (avg.),$11.98 avg/ea,$5.99/lb,True,0.013205467372134039,wt,907.2,wt
15,Meat Chuck Round/Sirloin Custom Blend,21.28 oz,$7.99,$0.38/oz,True,0.013403880070546737,wt,793.8000000000001,wt
16,Nature's Basket Beef Round Sirloin Tip Steak,1 lb (avg.),$7.49 avg/ea,$7.49/lb,False,0.016512345679012344,wt,453.6,wt
0,Giant Eagle Aspargus Spears,8 oz,$3.29,$0.41/oz,False,0.014462081128747794,wt,226.8,wt
1,Giant Eagle Cut Asparagus Spears,8.25 oz,$1.39,$0.17/oz,False,0.00599647266313933,wt,708.75,wt
2,Produce Asparagus,16 oz (avg.),$2.99 avg/ea,$2.99/lb,True,0.006591710758377425,wt,453.6,wt
3,Fresh Organic Asparagus,2 lb (avg.),$11.98 avg/ea,$5.99/lb,False,0.013205467372134039,wt,907.2,wt
