,ing_name,name,size,price,on_sale,norm_unit_price,norm_unit_price_type
808,salmon,Salmon Burgers,1 Package Approx. 0.75 lb.,$10.99/lb,False,0.024228395061728393,wt
809,salmon,Salmon with Lemon Pepper Rub,5 oz.,$9.00,False,0.06349206349206349,wt
810,salmon,Salmon Topped with Lobster,7 oz.,$10.00,False,0.050390526581002765,wt
811,white beans,White Bean and Kale Hummus,10.5 oz.,$2.49,False,0.00836482741244646,wt
812,white beans,"Blends Mango & Pineapple, White Bean, Butternut Squash, Oats Tots Pouch",3.75 oz.,$1.39,False,0.013074661963550852,wt
813,white beans,"Kale & Millet Soup, Organic, White Bean",17 oz.,$4.99,False,0.010353771138084862,wt
814,white beans,"Baby Food, Organic, Sweet Pea Carrot Corn and White Bean, 3 (8 Months & Up)",4 oz.,$1.49,False,0.013139329805996473,wt
815,cannellini beans,Cannellini Beans,15 oz.,$0.99,False,0.002328042328042328,wt
816,cannellini beans,"Cannellini Beans, FAMILY PACK",93 oz.,$2.99,False,0.0011340577648821376,wt
817,cannellini beans,"Cannellini Beans, FAMILY PACK",60 oz.,$3.69,False,0.0021693121693121694,wt
818,cannellini beans,Cannellini Beans,15.5 oz.,$0.49*,True,0.0011150935882118678,wt
819,peaches,Peaches,2 lb.,$2.99,False,0.0032958553791887124,wt
820,peaches,Select Peaches,1 Each Approx. 0.6 lb.,$2.99/lb,False,0.006591710758377425,wt
821,peaches,White Flat-Out Peaches,1 lb.,$4.69,False,0.010339506172839507,wt
822,peaches,Locally Grown Peaches,1 lb.,$2.49,False,0.005489417989417989,wt
823,mustard seeds,"Mustard Seed, Yellow",1.4 oz.,$4.99,False,0.12572436381960192,wt
824,mustard seeds,Mustard Seeds,7 oz.,$1.49,False,0.007508188460569412,wt
825,snow peas,"Cleaned and Cut Triple Washed Snow Peas, FAMILY PACK",24 oz.,$4.49,False,0.006599059376837154,wt
826,snow peas,Fresh Snow Peas,1 Bag Approx. 0.5 lb.,$4.99/lb,False,0.011000881834215168,wt
827,snow peas,Microwaveable Cleaned and Cut Triple Washed Snow Peas,8 oz.,2/$5.00,False,0.02204585537918871,wt
828,cinnamon,Cinnamon Adjustable Grinder,0.88 oz.,$5.99,False,0.24009940676607344,wt
829,cinnamon,Cinnamon Grinder Refill,0.88 oz.,$3.99,False,0.15993265993265993,wt
830,cinnamon,Dark Chocolate with Cinnamon Glazed Pecans,3 oz.,$1.99,False,0.023398001175778952,wt
831,cinnamon,Cinnamon,2.45 oz.,$5.99,False,0.08623978692005901,wt
832,marjoram,Oregano,1 ea.,$1.99,False,1.99,whole
833,marjoram,Oregano,0.25 oz.,$1.29,False,0.182010582010582,wt
834,marjoram,Marjoram,0.25 oz.,$1.29,False,0.182010582010582,wt
835,marjoram,Oregano,0.75 oz.,$5.99,False,0.2817166372721928,wt
836,roma tomatoes,"Tomatoes Roma, FAMILY PACK",1.5 lb.,$2.99,False,0.004394473838918283,wt
837,roma tomatoes,Organic Plum Tomatoes (Roma),1 Each Approx. 0.25 lb.,$3.99/lb,False,0.008796296296296297,wt
838,roma tomatoes,Plum (Roma) Tomatoes,1 Each Approx. 0.22 lb.,$1.99/lb,False,0.004387125220458554,wt
839,roma tomatoes,Italian-Style Roma Whole Steam Peeled Tomatoes with Garlic and Basil,28 oz.,$1.49,False,0.001877047115142353,wt
840,peanut butter,"Creamy Peanut Butter, FAMILY PACK",80 oz.,$5.09,False,0.0022442680776014108,wt
841,peanut butter,Creamy Peanut Butter,16 oz.,$4.99,False,0.011000881834215168,wt
842,peanut butter,p.b. Creamy Peanut Butter Spread,16 oz.,$3.99,False,0.008796296296296297,wt
843,peanut butter,Crunchy Peanut Butter,16 oz.,$4.99,False,0.011000881834215168,wt
844,cottage cheese,"Lowfat Small Curd Cottage Cheese, 1% Milkfat, FAMILY PACK",48 oz.,$3.79,False,0.002785126396237507,wt
845,cottage cheese,"2% Milkfat Cottage Cheese, Small Curd",16 oz.,$3.49,False,0.00769400352733686,wt
846,cottage cheese,"4% Milkfat Minimum Cottage Cheese, Small Curd",16 oz.,$3.49,False,0.00769400352733686,wt
847,cottage cheese,Small Curd Cottage Cheese,24 oz.,$2.19,False,0.0032186948853615517,wt
848,grapes,Seedless Red Grapes,2 lb.,$5.99,False,0.0066027336860670196,wt
849,grapes,Seedless Green Grapes,2 lb.,$5.99,False,0.0066027336860670196,wt
850,grapes,Cotton Candy Grapes,1 Bulb Approx. 1.5 lb.,$4.99/lb,False,0.011000881834215168,wt
851,grapes,Jellyberry Grapes,1 Package Approx. 1.3 lb.,$3.99/lb,False,0.008796296296296297,wt
852,french bread,French Bread Olive Oil Crostini,4 oz.,$5.00,False,0.04409171075837742,wt
853,french bread,"French Bread Pizza, Pepperoni, FAMILY PACK",50.85 oz.,$11.49,False,0.007970324587827047,wt
854,french bread,French Vanilla Loaf Bread,16 oz.,$5.50,False,0.012125220458553791,wt
855,french bread,Batard,8 oz.,$3.00,False,0.013227513227513227,wt
856,anchovy fillets,"Filet of Anchovies, Olive Oil and Salt",4.25 oz.,$4.99,False,0.04141508455233945,wt
857,anchovy fillets,"Anchovies, Flat Fillets",2 oz.,$1.99,False,0.03509700176366843,wt
858,anchovy fillets,"Anchovies, Flat Fillets in Olive Oil",2 oz.,$2.29,False,0.04038800705467372,wt
859,red chile,Spicy Red Lentil Chili,16 oz.,$5.99,False,0.013205467372134039,wt
860,red chile,Red Chile Beef Quesadilla,12 oz.,$7.00,False,0.020576131687242795,wt
861,red chile,Red Fresno Pepper,1 Each Approx. 0.2 lb.,$4.49/lb,False,0.009898589065255732,wt
862,red chile,Red Chile Sauce,16 oz.,$3.99,False,0.008796296296296297,wt
863,green olives,Mt. Athos Green Olives Stuffed with Almonds,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
864,green olives,Mt. Athos Green Olives Stuffed with Garlic,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
865,green olives,Cerignola Green Olives,1 Each Approx. 0.5 lb.,$9.99/lb,False,0.022023809523809522,wt
866,green olives,Olive Hummus Topped with Kalamata and Green Olives,10.5 oz.,$2.49,False,0.00836482741244646,wt
867,mussels,"Mussels, 2 lb. bag",32 oz.,$7.00,False,0.007716049382716049,wt
868,radishes,Radish Bunch,1 ea.,$2.69,False,2.69,whole
869,radishes,Cleaned and Cut Radishes,16 oz.,$1.99,False,0.004387125220458554,wt
870,radishes,Bunch Radishes,1 ea.,$1.99,False,1.99,whole
871,radishes,Black Radish,1 Each Approx. 0.25 lb.,$4.99/lb,False,0.011000881834215168,wt
872,plain greek yogurt,"Plain Nonfat Greek Yogurt, FAMILY PACK",32 oz.,$3.79,False,0.0041776895943562604,wt
873,plain greek yogurt,"Greek Yogurt, Plain",5.3 oz.,$1.00,False,0.006655352567302253,wt
874,plain greek yogurt,Whole Milk Plain Greek Yogurt,32 oz.,$6.49,False,0.007153880070546737,wt
875,plain greek yogurt,"Greek Yogurt, Plain, FAMILY PACK",32 oz.,$5.99,False,0.0066027336860670196,wt
876,cinnamon stick,Cinnamon Sticks,1.13 oz.,$5.99,False,0.1869800689859687,wt
877,cinnamon stick,Cinnamon Sticks,1.8 oz.,$1.99,False,0.038996668626298255,wt
878,cinnamon stick,Cinnamon Sticks,3 oz.,$1.99,False,0.023398001175778952,wt
879,cinnamon stick,Organic Saigon Cinnamon Sticks,0.75 oz.,$6.99,False,0.32874779541446203,wt
880,grated parmesan,Parmesan Grated Cheese,8 oz.,$2.99,False,0.01318342151675485,wt
881,grated parmesan,Parmesan Grated Cheese,16 oz.,$5.29,False,0.011662257495590828,wt
882,grated parmesan,Parmesan & Romano Grated Cheese,8 oz.,$2.99,False,0.01318342151675485,wt
883,grated parmesan,Parmesan & Romano Grated Cheese,16 oz.,$5.29,False,0.011662257495590828,wt
884,crabmeat,Portabella Mushroom with Crab Stuffing,1 Package Approx. 0.3 lb.,$13.99/lb,False,0.030842151675485006,wt
885,crabmeat,Soft Shell Crab Tempura,5 oz.,$11.00,False,0.07760141093474426,wt
886,crabmeat,Fully Cooked Butterfly Split King Crab Legs & Claws,32 oz.,$52.99,False,0.058410493827160494,wt
887,crabmeat,Signature Crab Cakes,8 oz.,$18.00,False,0.07936507936507936,wt
888,herbs,Spring Mix with Herbs,5 oz.,$2.49,False,0.017566137566137566,wt
889,herbs,Fresh Herbs - Assorted,1 ea.,$1.99,False,1.99,whole
890,herbs,Fresh Herbs Soothing & Hydrating Hand Wash,8 fl. oz.,$6.99,False,0.029548528914440313,vol
891,herbs,"Spreadable Cheese, Soft, Garlic & Herbs",6.5 oz.,$4.49,False,0.024365757699091033,wt
892,green chili,"Petite Diced Tomatoes with Green Chilies, Medium",10 oz.,$0.59,False,0.0020811287477954144,wt
893,green chili,Diced Green Chile Peppers,7 oz.,$2.49,False,0.01254724111866969,wt
894,green chili,"Petite Diced Tomatoes with Green Chilies, Mild",10 oz.,$0.59,False,0.0020811287477954144,wt
895,green chili,Green Chile Sauce,16 oz.,$3.99,False,0.008796296296296297,wt
896,yellow squash,Yellow Squash,1 ea.,$1.49,False,1.49,whole
897,yellow squash,Yellow Squash (Goldbar),1 Each Approx. 0.55 lb.,$1.99/lb,False,0.004387125220458554,wt
898,apples,Organic Honeycrisp Apples,1 Each Approx. 0.4 lb.,$3.79/lb,False,0.008355379188712521,wt
899,apples,"Gala Apples, FAMILY PACK",3 lb.,$5.99,False,0.004401822457378013,wt
900,apples,"Honeycrisp Apples, FAMILY PACK",3 lb.,$9.99,False,0.00734126984126984,wt
901,apples,Organic Mini Fuji Apples,1 ea.,$0.25,False,0.25,whole
902,skirt steak,Angus Beef Skirt Steak,1 Package Approx. 0.75 lb.,$19.99/lb,False,0.04406966490299823,wt
903,skirt steak,Skirt Steak,1 Package Approx. 0.75 lb.,$15.99/lb,False,0.03525132275132275,wt
904,baby carrots,"Baby Cut Carrots, FAMILY PACK",48 oz.,$2.79,False,0.00205026455026455,wt
905,baby carrots,Baby Cut Carrots,16 oz.,$0.99,False,0.0021825396825396826,wt
906,baby carrots,Microwaveable Cleaned and Cut Triple Washed Peeled Baby Carrots,8 oz.,2/$5.00,False,0.02204585537918871,wt
907,baby carrots,"Carrots, Baby, Rainbow",12 oz.,$1.29,False,0.003791887125220458,wt
908,bok choy,Fresh Bok Choy,1 Head Approx. 1.5 lb.,$1.99/lb,False,0.004387125220458554,wt
909,bok choy,Shanghai Bok Choy,1 Head Approx. 0.25 lb.,$2.99/lb,False,0.006591710758377425,wt
910,bok choy,Baby Bok Choy,1 Head Approx. 0.5 lb.,$2.49/lb,False,0.005489417989417989,wt
911,pineapple juice,Pineapple Orange Juice,64 fl. oz.,$2.29,False,0.0012100524179912073,vol
912,pineapple juice,Fresh Orange Pineapple Juice,32 fl. oz.,$8.00,False,0.008454514710855596,vol
913,pineapple juice,Sliced Pineapple in Pineapple Juice,20 oz.,$1.49,False,0.0026278659611992947,wt
914,pineapple juice,Crushed Pineapple in Pineapple Juice,8 oz.,$0.99,False,0.004365079365079365,wt
915,cardamom pods,All Natural Whole Cardamom Pods,0.95 oz.,$8.99,False,0.33379745660447413,wt
916,chili paste,Gochujang Fermented Spicy Red Chili Paste,10.58 oz.,$3.99,False,0.013302527480221241,wt
917,chili paste,Chili Pepper Stir-in Paste,4 oz.,$4.99,False,0.04400352733686067,wt
918,chili paste,"Chili Paste, Ground Fresh, Sambal Oelek",8 oz.,$1.99,False,0.008774250440917107,wt
919,sweet onion,Vidalia Sweet Onions,1 Each Approx. 0.65 lb.,$1.49/lb,False,0.003284832451499118,wt
920,sweet onion,Fresh Spanish Onions (Sweet),1 Each Approx. 0.85 lb.,$1.49/lb,False,0.003284832451499118,wt
921,sweet onion,"Onions, Sweet",3 lb.,$2.99,False,0.0021972369194591416,wt
922,sweet onion,Sweet Onion Salsa,16 oz.,$3.79,False,0.008355379188712521,wt
923,molasses,Molasses Mini Cookies,14 oz.,$3.75,False,0.009448223733938018,wt
924,molasses,"Molasses, Unsulphured, Original",12 fl. oz.,$3.49,False,0.009835418780295344,vol
925,molasses,"Molasses, Blackstrap, Unsulphured",15 fl. oz.,$4.49,False,0.010122872280464434,vol
926,molasses,"Molasses, Unsulphured, Robust",12 fl. oz.,$3.49,False,0.009835418780295344,vol
927,cooking oil,Extra Virgin Olive Oil,16.9 fl. oz.,$7.99,False,0.01598853787922751,vol
928,cooking oil,Vegetable Oil,128 fl. oz.,$5.49,False,0.0014504776800811634,vol
929,cooking oil,"100% Mediterranean Blend Olive Oil, Extra Virgin, FAMILY PACK",101 fl. oz.,$18.99,False,0.006358464727094961,vol
930,cooking oil,Extra Virgin Olive Oil,33.8 fl. oz.,$12.99,False,0.012996940366155528,vol
931,pearl onions,Pearl Onions,1 Bulb Approx. 0.75 lb.,$3.99/lb,False,0.008796296296296297,wt
932,pearl onions,Peas & Pearl Onions,16 oz.,$1.99,False,0.004387125220458554,wt
933,pearl onions,"Onions, Red Pearl",8 oz.,2/$5.00,False,0.02204585537918871,wt
934,pearl onions,"Pearl Onions, White",14.4 oz.,$2.19,False,0.005364491475602587,wt
935,leg of lamb,Leg of Lamb Butterflied Boneless,1 Package Approx. 2 lb.,$13.79/lb,False,0.030401234567901232,wt
936,leg of lamb,Boneless Leg of Lamb,1 Package Approx. 3.5 lb.,$6.99/lb,False,0.01541005291005291,wt
937,leg of lamb,Easy Carve Semi-Boneless Leg of Lamb,1 Package Approx. 2 lb.,$6.49/lb,False,0.014307760141093475,wt
938,napa cabbage,"Dumplings, Pork & Napa Cabbage",21 oz.,$5.99,False,0.010061308474006887,wt
939,napa cabbage,"Cabbage, Napa, House",16 fl. oz.,$7.99,False,0.016887893134934055,vol
940,napa cabbage,"Cabbage, Napa, Table Cut",16 fl. oz.,$7.99,False,0.016887893134934055,vol
941,napa cabbage,"Cabbage, Napa, White",16 fl. oz.,$7.99,False,0.016887893134934055,vol
942,sriracha,Sriracha Ranch Chopped Salad Kit,1 ea.,$4.99,False,4.99,whole
943,sriracha,"Spicy Green Sriracha Sauce, Medium",16 fl. oz.,$3.49,False,0.007376564085221509,vol
944,sriracha,"Sriracha Chicken Potstickers, FAMILY PACK",24 oz.,$8.99,False,0.013212815990593768,wt
945,sriracha,"Chickpea Puffs, Organic, Sriracha Sunshine",4 oz.,$2.99,False,0.0263668430335097,wt
946,sweet paprika,"Paprika, Sweet Hungarian Style",5 oz.,$3.49,False,0.024620811287477954,wt
947,baby arugula,Triple Washed Baby Arugula,5 oz.,$2.49,False,0.017566137566137566,wt
948,baby arugula,"Baby Arugula, FAMILY PACK",11 oz.,$3.99,False,0.012794612794612794,wt
949,baby arugula,Fresh Baby Arugula,5 oz.,$1.99,False,0.014038800705467373,wt
950,baby arugula,Fresh Baby Arugula Blend,5 oz.,2/$3.00,False,0.021164021164021163,wt
951,swiss chard,Organic Red Swiss Chard,1 ea.,$2.99,False,2.99,whole
952,swiss chard,"Super Greens (Kale, Spinach, & Chard)",5 oz.,$2.49,False,0.017566137566137566,wt
953,swiss chard,"Super Greens (Kale, Spinach, & Chard), FAMILY PACK",11 oz.,$3.99,False,0.012794612794612794,wt
954,swiss chard,Red Swiss Chard,1 ea.,$2.99,False,2.99,whole
955,peas,"Cleaned and Cut Sugar Snap Peas, FAMILY PACK",24 oz.,$4.49,False,0.006599059376837154,wt
956,peas,Microwaveable Cleaned and Cut Sugar Snap Peas,10 oz.,$4.99,False,0.01760141093474427,wt
957,peas,"Cleaned and Cut Triple Washed Snow Peas, FAMILY PACK",24 oz.,$4.49,False,0.006599059376837154,wt
958,peas,Microwaveable Cleaned and Cut Triple Washed Sugar Snap Peas,8 oz.,2/$5.00,False,0.02204585537918871,wt
959,blue cheese,Milky Mild Blue Cheese Crumbles,5 oz.,$3.49,False,0.024620811287477954,wt
960,blue cheese,Specialty Iradiated Blue Cheese Burgers,1 Package Approx. 0.75 lb.,$7.99/lb,False,0.01761463844797178,wt
961,blue cheese,Milky Mild Blue Cheese,1 Each Approx. 0.5 lb.,$12.99/lb,False,0.028637566137566135,wt
962,blue cheese,Traditional Blue Stilton Cheese,1 Each Approx. 0.5 lb.,$19.99/lb,False,0.04406966490299823,wt
963,russet potatoes,Premium Russet Baking Potatoes,5 lb.,$1.50*,True,0.0006613756613756613,wt
964,russet potatoes,Russet Potatoes,3 lb.,$4.99,False,0.0036669606114050554,wt
965,russet potatoes,Russet Potatoes,1 Each Approx. 0.75 lb.,$0.99/lb,False,0.0021825396825396826,wt
966,russet potatoes,"Potato, Russet, Pre-Washed",6 oz.,$0.99,False,0.005820105820105819,wt
967,swiss cheese,"Sliced Cheese, Swiss Cheese, FAMILY PACK",32 oz.,$6.99,False,0.007705026455026455,wt
968,swiss cheese,Aged 5 Months Le Gruyere Cheese -Medium,1 Each Approx. 0.5 lb.,$16.99/lb,False,0.03745590828924162,wt
969,swiss cheese,Aged 4-6 Months Gruyere Cheese- Mild,1 Each Approx. 0.5 lb.,$10.99/lb,False,0.024228395061728393,wt
970,swiss cheese,Extra Thin Sliced Swiss Cheese,6.84 oz.,$1.99,False,0.01026228121744691,wt
971,water chestnuts,"Water Chestnut, Sliced",8 oz.,$1.29,False,0.005687830687830688,wt
972,water chestnuts,"Water Chestnuts, Sliced",8 oz.,$1.29,False,0.005687830687830688,wt
973,water chestnuts,"Water Chestnut, Diced",8 oz.,$1.29,False,0.005687830687830688,wt
974,water chestnuts,"Water Chestnuts, Diced",8 oz.,$1.29,False,0.005687830687830688,wt
975,white mushrooms,"Sliced White Mushrooms, FAMILY PACK",20 oz.,$3.99,False,0.007037037037037038,wt
976,white mushrooms,Sliced White Mushrooms,8 oz.,$2.99,False,0.01318342151675485,wt
977,white mushrooms,Whole White Mushrooms,8 oz.,$2.99,False,0.01318342151675485,wt
978,white mushrooms,"Mushrooms, Whole White",24 oz.,$3.99,False,0.005864197530864197,wt
979,parsnips,Parsnips,1 Each Approx. 0.3 lb.,$1.99/lb,False,0.004387125220458554,wt
980,jalapeños,Stuffed Jalapenos,8 oz.,$2.99,False,0.01318342151675485,wt
981,jalapeños,"Sausage, Chicken, Spicy Jalapeno, with Jalapenos and Roasted Red Peppers",12 oz.,$5.49,False,0.016137566137566135,wt
982,jalapeños,TGI Fridays Poppers Cheddar Cheese Stuffed Jalapenos 32 oz Box,32 oz.,$7.99,False,0.00880731922398589,wt
983,jalapeños,"Jalapenos, Hot, Diced",4 oz.,$0.99,False,0.00873015873015873,wt
984,green tomatoes,Green Tomatoes,1 lb.,$2.99,False,0.006591710758377425,wt
985,green tomatoes,"Petite Diced Tomatoes with Green Chilies, Medium",10 oz.,$0.59,False,0.0020811287477954144,wt
986,green tomatoes,"Petite Diced Tomatoes with Green Chilies, Mild",10 oz.,$0.59,False,0.0020811287477954144,wt
987,green tomatoes,"Diced Tomatoes & Green Chilies, Original",10 oz.,$1.19,False,0.004197530864197531,wt
988,clam juice,"Clams, In Clam Juice, Chopped",6.5 oz.,$1.99,False,0.010799077465744131,wt
989,clam juice,"Clams, in Clam Juice, Minced",6.5 oz.,$1.99,False,0.010799077465744131,wt
990,clam juice,Clam Juice,8 fl. oz.,$1.99,False,0.008412242137301318,vol
991,clam juice,Clam Juice,8 fl. oz.,$2.29,False,0.009680419343929658,vol
992,asian sesame oil,Sesame Oil,6.2 fl. oz.,$4.49,False,0.024490820033381697,vol
993,asian sesame oil,Pure Sesame Oil,5.5 fl. oz.,$3.99,False,0.02453346450641006,vol
994,asian sesame oil,"Sesame Oil, Pure",11 fl. oz.,$5.99,False,0.018415470224736375,vol
995,asian sesame oil,Pure Sesame Oil,22.1 fl. oz.,$9.99,False,0.01528698678035247,vol
996,raisins,Raisins,6 oz.,$2.99,False,0.017577895355673133,wt
997,raisins,Raisins,12 oz.,$4.29,False,0.012610229276895943,wt
998,raisins,"Seedless Raisins, FAMILY PACK",48 oz.,$7.99,False,0.0058715461493239265,wt
999,raisins,Organic Thompson Raisins,1 lb.,$4.49,False,0.009898589065255732,wt
1000,star anise,Star Anise,1.34 oz.,$3.99,False,0.10503040353786622,wt
1001,star anise,"Spring Roll Wrapper, Vietnamese Brown Rice",8 oz.,$3.49,False,0.01538800705467372,wt
1002,couscous,Pearled Couscous,8 oz.,$2.99,False,0.01318342151675485,wt
1003,couscous,Golden Couscous,8 oz.,$2.99,False,0.01318342151675485,wt
1004,couscous,Whole Wheat Couscous,8 oz.,$2.99,False,0.01318342151675485,wt
1005,couscous,"Couscous Mix, Pearled, Roasted Garlic & Olive Oil",4.7 oz.,$2.49,False,0.01868738038950805,wt
1006,pie crust,Double Crust Apple Pie Slice,5 oz.,$3.50,False,0.024691358024691357,wt
1007,pie crust,"Fill & Bake Pie Crusts, 9 Inch",15 oz.,$1.99,False,0.004679600235155791,wt
1008,pie crust,Pie Crusts,14.1 oz.,$3.19,False,0.007980286940097815,wt
1009,pie crust,"Pie Crusts, 9 Inch Pie",15 oz.,$3.99,False,0.009382716049382716,wt
1010,mint leaves,"Mint Sauce, with Egyptian Mint Leaves",5 fl. oz.,$2.99,False,0.02022319918836659,vol
1011,golden raisins,Golden Raisins,1 lb.,$4.49,False,0.009898589065255732,wt
1012,golden raisins,"Raisins, Golden",10 oz.,$3.99,False,0.014074074074074076,wt
1013,golden raisins,"Raisins, California Golden",15 oz.,$3.99,False,0.009382716049382716,wt
1014,evaporated milk,Evaporated Milk,12 fl. oz.,$2.99,False,0.008426332995152745,vol
1015,evaporated milk,Evaporated Milk,12 fl. oz.,$0.99,False,0.002789989854582347,vol
1016,evaporated milk,"Evaporated Milk, Fat Free",12 fl. oz.,$0.99,False,0.002789989854582347,vol
1017,evaporated milk,Evaporated Milk,12 fl. oz.,$1.49,False,0.004199075639724946,vol
1018,evaporated milk,"Milk, Lowfat 2%, Evaporated",12 fl. oz.,$1.49,False,0.004199075639724946,vol
1019,evaporated milk,"Goat Milk, Evaporated",12 fl. oz.,$3.49,False,0.009835418780295344,vol
1020,evaporated milk,"Coconut Milk, Evaporated",12.2 fl. oz.,$3.49,False,0.009674182406847882,vol
1021,crème fraîche,"Creme Fraiche, French-Style",8 oz.,$5.99,False,0.026410934744268078,wt
1022,pears,"D'Anjou Pears, FAMILY PACK",3 lb.,$3.99,False,0.0029320987654320985,wt
1023,pears,Organic Bartlett Pears,1 Each Approx. 0.45 lb.,$2.69/lb,False,0.0059303350970017635,wt
1024,pears,Organic Bosc Pears,1 Each Approx. 0.5 lb.,$2.69/lb,False,0.0059303350970017635,wt
1025,pears,D' Anjou Pears,3 lb.,$4.99,False,0.0036669606114050554,wt
1026,puff pastry,Ready To Use Mini Phyllo Pastry Shells,1.75 oz.,$1.99,False,0.0401108591584782,wt
1027,puff pastry,Ready to Use Phyllo Pastry Sheets,16 oz.,$2.99,False,0.006591710758377425,wt
1028,puff pastry,Ready To Use Phyllo Pastry Sheets,16 oz.,$2.99,False,0.006591710758377425,wt
1029,puff pastry,Fruit Strip Puff Pastry,11 oz.,$12.00,False,0.038480038480038475,wt
1030,red lentils,Spicy Red Lentil Chili,16 oz.,$5.99,False,0.013205467372134039,wt
1031,red lentils,Gluten-Free Red Lentil Spaghetti,8.8 oz.,$2.99,False,0.011984928651595316,wt
1032,red lentils,Spicy Red Lentil Hummus,8 oz.,$1.99,False,0.008774250440917107,wt
1033,red lentils,"Everyday Dal, Organic, Red Lentil + Butternut Squash + Coconut",10 oz.,$3.49,False,0.012310405643738977,wt
1034,sweet red pepper,Roasted Sweet Red Pepper Sauce,4 oz.,$2.49,False,0.021957671957671957,wt
1035,sweet red pepper,Roasted Sweet Red Pepper Dressing,16 fl. oz.,$0.99*,True,0.00209249239093676,vol
1036,sweet red pepper,"Relish, Red Pepper, Original Recipe, Sweet",12 oz.,$5.99,False,0.01760728982951205,wt
1037,fish fillets,"Fresh Tilapia Fillet, FAMILY PACK",1 Package Approx. 2 lb.,$4.99/lb,False,0.011000881834215168,wt
1038,fish fillets,"Fresh Catfish Fillets, FAMILY PACK",1 Package Approx. 2.25 lb.,$7.49/lb,False,0.016512345679012344,wt
1039,fish fillets,Fresh Tilapia Fillet,1 Fillet Approx. 0.4 lb.,$6.99/lb,False,0.01541005291005291,wt
1040,fish fillets,Fresh Farmed Rainbow Trout Fillet,1 Fillet Approx. 1 lb.,$11.99/lb,False,0.026432980599647264,wt
1041,greek yogurt,"Plain Nonfat Greek Yogurt, FAMILY PACK",32 oz.,$3.79,False,0.0041776895943562604,wt
1042,greek yogurt,"Vanilla Nonfat Greek Yogurt, FAMILY PACK",32 oz.,$3.79,False,0.0041776895943562604,wt
1043,greek yogurt,"Greek Yogurt, Plain",5.3 oz.,$1.00,False,0.006655352567302253,wt
1044,greek yogurt,"Greek Yogurt, Whole Milk Plain",32 oz.,$3.99,False,0.004398148148148148,wt
1045,jumbo shrimp,"Jumbo Raw Peeled & Deveined Shrimp, 26-30 Count",16 oz.,$15.99,False,0.03525132275132275,wt
1046,jumbo shrimp,"Jumbo Cooked Shrimp, FAMILY PACK,",32 oz.,$24.98,False,0.0275352733686067,wt
1047,jumbo shrimp,Jumbo Cooked Peeled & Deveined Shrimp,16 oz.,$17.99,False,0.03966049382716049,wt
1048,jumbo shrimp,Fresh Cooked Jumbo Shrimp,1 Each Approx. 1 lb.,$24.99/lb,False,0.05509259259259259,wt
1049,chili pepper,Chile Pepper,0.25 oz.,$1.29,False,0.182010582010582,wt
1050,chili pepper,Red Fresno Pepper,1 Each Approx. 0.2 lb.,$4.49/lb,False,0.009898589065255732,wt
1051,chili pepper,Lightly Dried Chili Pepper,0.78 oz.,$3.99,False,0.18043684710351376,wt
1052,chili pepper,Italian Cayenne Chili Pepper Adjustable Grinder,0.9 oz.,$5.99,False,0.23476386439349403,wt
1053,ground cardamom,Organic Ground Cardamom,1.75 oz.,$8.99,False,0.18120433358528595,wt
1054,lentils,Spicy Red Lentil Chili,16 oz.,$5.99,False,0.013205467372134039,wt
1055,lentils,"Moroccan Lentil with Chick Pea Soup, Medium",16 oz.,$5.99,False,0.013205467372134039,wt
1056,lentils,Gluten-Free Red Lentil Spaghetti,8.8 oz.,$2.99,False,0.011984928651595316,wt
1057,lentils,Spicy Red Lentil Hummus,8 oz.,$1.99,False,0.008774250440917107,wt
1058,farfalle,Italian Classics Farfalle,16 oz.,$1.99,False,0.004387125220458554,wt
1059,farfalle,Whole Wheat Farfalle Pasta,16 oz.,$1.99,False,0.004387125220458554,wt
1060,farfalle,Farfalle Pasta,16 oz.,$0.79,False,0.0017416225749559084,wt
1061,farfalle,"Chicken Florentine & Farfalle, Family Size",36 oz.,$8.99,False,0.008808543993729179,wt
1062,okra,Fancy Okra,12 oz.,$3.29,False,0.009670781893004113,wt
1063,okra,Cut Okra,16 oz.,$1.49*,True,0.003284832451499118,wt
1064,okra,Cut Okra,16 oz.,$2.29,False,0.005048500881834215,wt
1065,okra,Okra,16 fl. oz.,$7.49,False,0.015831078796077105,vol
1066,parmigiano reggiano,Parmigiano Reggiano Love Bites,1 Each Approx. 0.5 lb.,$25.99/lb,False,0.05729717813051146,wt
1067,parmigiano reggiano,Roasted Cauliflower with Parmigiano Reggiano Cheese,1 Each Approx. 1 lb.,$12.99/lb,False,0.028637566137566135,wt
1068,parmigiano reggiano,Parmigiano Reggiano Love Bites,1 Package Approx. 0.5 lb.,$21.99/lb,False,0.048478835978835975,wt
1069,parmigiano reggiano,Parmigiano Reggiano Cheese- Grated,1 Package Approx. 0.5 lb.,$20.99/lb,False,0.046274250440917104,wt
1070,smoked bacon,"Uncured Bacon, Apple Wood Smoked",12 oz.,$7.99*,True,0.023486184597295706,wt
1071,smoked bacon,"Center Cut Uncured Bacon Maple Smoked, Thick Sliced FAMILY PACK",48 oz.,$14.99,False,0.011015579071134625,wt
